Automation Status,Manual Status,Product,Customer,Ordered Date,Line ID,Shipping Location
Automated,Automated,Power,Buy Yogurt,2023-01-27,513279763902,North America
Automated,Automated,Chargers,AL'S,2022-06-29,352769989453,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-10-17,887986823213,South America
Automated,Automated,Others,Zazzle.com,2022-09-20,800359380128,North America
Automated,Automated,Others,St. Vintage Hospital,2022-05-06,196818374283,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-07-29,114138175289,South America
Automated,Automated,Chargers,Fumahol,2022-11-17,179100267358,South America
Automated,Automated,Lighting,Axiom,2022-10-09,958739435318,Europe
Automated,Automated,Lighting,Axiom,2023-02-22,704918751818,South America
,Partial,Power,Zazzle.com,2022-08-21,558518211452,North America
,Partial,Chargers,Large Industries,2022-07-30,330220051927,South America
Automated,Automated,Others,St. Vintage Hospital,2023-01-31,832201367943,South America
Automated,Automated,Lighting,Zazzle.com,2022-05-06,746707330425,North America
Automated,Automated,Lighting,St. Vintage Hospital,2022-10-24,808441414953,Europe
Automated,Automated,Chargers,Large Industries,2022-08-20,271870744991,Europe
Automated,Automated,Others,St. Vintage Hospital,2022-07-28,787790796319,South America
Automated,Automated,Lighting,Fumahol,2022-08-01,718538479134,North America
Automated,Automated,Chargers,Fumahol,2022-12-15,313292702858,Asia
,Manual,Others,Large Industries,2022-04-26,937974284955,Asia
Automated,Automated,Power,Pix-Vue,2022-11-03,646747136919,Europe
Automated,Automated,Others,Fumahol,2022-05-25,392844201644,Asia
Automated,Automated,Others,Fumahol,2022-10-24,290035153916,Europe
Automated,Automated,Others,Buy Yogurt,2022-06-11,887360711166,Asia
Automated,Automated,Chargers,Axiom,2022-04-28,734045752017,North America
Automated,Automated,Chargers,Axiom,2023-01-31,866890675276,Europe
Automated,Automated,Others,Fumahol,2022-08-03,134911857395,South America
Automated,Automated,Others,Axiom,2022-10-09,848965993427,Asia
Automated,Automated,Chargers,Buy Yogurt,2022-06-18,521040500204,Europe
Automated,Automated,Lighting,Axiom,2022-07-25,712621176467,North America
Automated,Automated,Lighting,Buy Yogurt,2022-09-24,485410266528,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-04-07,379517750832,South America
Automated,Automated,Chargers,AL'S,2022-10-09,520236412843,Asia
Automated,Automated,Others,Large Industries,2022-06-29,592142976089,North America
Automated,Automated,Lighting,Pix-Vue,2022-11-03,148953789352,Asia
Automated,Automated,Chargers,Fumahol,2022-06-03,628401474055,North America
Automated,Automated,Others,St. Vintage Hospital,2022-05-09,747529358100,North America
Automated,Automated,Others,St. Vintage Hospital,2022-06-05,480563776749,Europe
Automated,Automated,Lighting,Large Industries,2022-07-18,150839190121,South America
Automated,Automated,Others,Fumahol,2023-02-15,455922755054,Europe
Automated,Automated,Power,Fumahol,2023-02-23,352509977640,Asia
Automated,Automated,Others,Zazzle.com,2023-02-20,320785731620,North America
Automated,Automated,Lighting,Zazzle.com,2022-09-27,187625895832,Europe
Automated,Automated,Others,St. Vintage Hospital,2022-09-28,170683856109,Europe
Automated,Automated,Chargers,St. Vintage Hospital,2022-05-23,753519249931,Asia
Automated,Automated,Power,Pix-Vue,2022-06-25,271948679645,North America
Automated,Automated,Chargers,Zazzle.com,2022-09-02,305757996003,North America
Automated,Automated,Others,AL'S,2022-04-15,133025890220,Europe
Automated,Automated,Power,St. Vintage Hospital,2022-12-27,799553315321,Asia
Automated,Automated,Others,AL'S,2022-05-30,958036805598,Europe
,Partial,Others,Large Industries,2022-06-29,510189112067,South America
Automated,Automated,Power,St. Vintage Hospital,2022-11-09,366737604386,South America
Automated,Automated,Chargers,St. Vintage Hospital,2022-06-26,478058277216,Europe
Automated,Automated,Others,Axiom,2022-09-22,954058021579,North America
Automated,Automated,Power,Zazzle.com,2023-01-04,199606188046,North America
Automated,Automated,Others,Axiom,2022-08-05,586759562104,Europe
Automated,Automated,Chargers,Buy Yogurt,2023-01-16,900946768607,Europe
Automated,Automated,Others,Zazzle.com,2022-05-20,831466394718,Europe
Automated,Automated,Chargers,Zazzle.com,2022-11-23,766451634738,South America
Automated,Automated,Chargers,Large Industries,2022-04-12,227794699125,North America
Automated,Automated,Chargers,Fumahol,2022-05-24,344053720302,South America
Automated,Automated,Power,St. Vintage Hospital,2023-03-04,993648014339,Europe
Automated,Automated,Lighting,St. Vintage Hospital,2022-09-21,112041555204,South America
Automated,Automated,Others,Buy Yogurt,2023-03-10,394066969148,South America
,Manual,Power,St. Vintage Hospital,2023-02-26,814466386707,Asia
Automated,Automated,Chargers,AL'S,2022-04-27,665649003837,North America
Automated,Automated,Lighting,Pix-Vue,2022-10-01,927712350924,Europe
Automated,Automated,Others,Zazzle.com,2022-07-06,381444929324,Europe
Automated,Automated,Others,Buy Yogurt,2022-10-14,695882546193,Asia
Automated,Automated,Power,Buy Yogurt,2022-04-28,567577152856,North America
Automated,Automated,Chargers,Large Industries,2022-09-01,565247692316,North America
Automated,Automated,Power,Buy Yogurt,2022-10-30,898027533207,Europe
Automated,Automated,Power,Pix-Vue,2022-12-19,853137038213,Asia
Automated,Automated,Power,Axiom,2022-07-18,792796870846,North America
Automated,Automated,Lighting,Buy Yogurt,2022-05-15,984861568968,North America
Automated,Automated,Chargers,Large Industries,2022-08-19,482355477438,South America
Automated,Automated,Others,AL'S,2022-10-30,300515496563,Europe
Automated,Automated,Chargers,Pix-Vue,2022-11-15,798136971314,Europe
Automated,Automated,Power,Large Industries,2022-06-21,976024724317,North America
Automated,Automated,Power,Fumahol,2022-12-11,857835086766,Asia
Automated,Automated,Chargers,Zazzle.com,2022-06-07,120812111206,North America
Automated,Automated,Others,Large Industries,2022-07-24,760216483472,South America
Automated,Automated,Chargers,Fumahol,2022-08-16,672442305961,Asia
Automated,Automated,Chargers,St. Vintage Hospital,2022-09-10,299887477350,South America
Automated,Automated,Others,Fumahol,2022-06-02,529440347390,South America
Automated,Automated,Lighting,AL'S,2022-06-09,742511096639,Asia
,Partial,Power,Fumahol,2023-03-19,693315939873,Asia
Automated,Automated,Others,Fumahol,2023-01-14,313204105744,Asia
Automated,Automated,Chargers,Fumahol,2022-11-27,101108625162,Europe
Automated,Automated,Chargers,Buy Yogurt,2022-07-07,701334083067,North America
Automated,Automated,Power,Zazzle.com,2022-07-05,571988663852,South America
Automated,Automated,Power,Pix-Vue,2023-02-15,455611409332,Asia
Automated,Automated,Power,Large Industries,2022-06-01,976661912024,North America
Automated,Automated,Lighting,St. Vintage Hospital,2022-06-27,203041548170,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-11-25,996970844946,Asia
Automated,Automated,Lighting,Zazzle.com,2022-12-25,269405776229,Asia
Automated,Automated,Others,Axiom,2022-07-29,241601798249,Europe
Automated,Automated,Power,AL'S,2022-11-20,297647616408,South America
Automated,Automated,Power,Pix-Vue,2022-05-12,362538151299,South America
Automated,Automated,Lighting,AL'S,2022-07-31,249278038850,Asia
Automated,Automated,Lighting,St. Vintage Hospital,2022-07-12,163010849064,South America
Automated,Automated,Power,Large Industries,2022-04-27,986240439185,Europe
Automated,Automated,Lighting,Fumahol,2022-12-28,933471914455,Europe
Automated,Automated,Lighting,Axiom,2022-09-23,645704816589,Asia
Automated,Automated,Others,Pix-Vue,2022-10-04,127966983517,North America
Automated,Automated,Lighting,Buy Yogurt,2022-07-16,828955989795,South America
Automated,Automated,Power,AL'S,2022-07-06,214222833439,Asia
Automated,Automated,Chargers,Zazzle.com,2022-11-17,821491985988,North America
Automated,Automated,Lighting,Zazzle.com,2022-08-29,127694720677,South America
,Partial,Power,Buy Yogurt,2023-02-09,920541521739,Asia
Automated,Automated,Lighting,Zazzle.com,2022-04-11,559759538202,South America
Automated,Automated,Others,Zazzle.com,2023-02-25,549596124381,North America
Automated,Automated,Power,St. Vintage Hospital,2022-10-26,881404641157,Asia
Automated,Automated,Lighting,Fumahol,2022-09-23,127634791551,North America
Automated,Automated,Chargers,Pix-Vue,2022-06-27,785458501268,Asia
Automated,Automated,Chargers,Fumahol,2022-07-14,217918782568,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-09-29,927646965134,North America
Automated,Automated,Chargers,Zazzle.com,2023-03-31,182611795911,Asia
Automated,Automated,Lighting,AL'S,2023-02-06,908747867517,South America
Automated,Automated,Lighting,St. Vintage Hospital,2022-06-30,572188695404,South America
Automated,Automated,Chargers,Fumahol,2022-10-29,672548142207,North America
,Partial,Chargers,Fumahol,2022-12-03,403862893847,North America
Automated,Automated,Lighting,St. Vintage Hospital,2022-07-21,588112189285,Asia
Automated,Automated,Lighting,Large Industries,2022-10-17,383866151937,North America
Automated,Automated,Chargers,Pix-Vue,2023-02-17,547144863114,Asia
Automated,Automated,Power,AL'S,2022-07-24,405376399070,South America
Automated,Automated,Power,Axiom,2023-02-19,579891729561,North America
Automated,Automated,Chargers,Zazzle.com,2023-02-16,248438884177,South America
Automated,Automated,Power,AL'S,2022-11-20,579418471322,Europe
Automated,Automated,Power,Pix-Vue,2023-02-05,644299500199,North America
Automated,Automated,Others,AL'S,2023-01-02,353843562464,Asia
Automated,Automated,Chargers,Buy Yogurt,2023-01-13,936476817501,Europe
Automated,Automated,Power,Fumahol,2022-10-08,139429302826,Europe
Automated,Automated,Others,St. Vintage Hospital,2022-11-23,905496199954,Asia
Automated,Automated,Lighting,Zazzle.com,2022-08-02,917668742379,South America
Automated,Automated,Power,AL'S,2023-02-10,743533136703,Europe
Automated,Automated,Others,AL'S,2022-09-11,388469541778,Europe
Automated,Automated,Others,Large Industries,2023-02-21,303949427953,South America
Automated,Automated,Chargers,Axiom,2022-09-06,778287726232,North America
Automated,Automated,Lighting,Large Industries,2023-03-21,127588356061,North America
Automated,Automated,Power,Axiom,2023-03-12,972216718368,North America
Automated,Automated,Lighting,Pix-Vue,2023-01-19,552300862692,Europe
Automated,Automated,Lighting,Large Industries,2022-12-28,250730365636,South America
Automated,Automated,Lighting,Pix-Vue,2022-08-23,815637284386,Asia
Automated,Automated,Chargers,Fumahol,2022-06-08,624062056854,Europe
Automated,Automated,Lighting,Axiom,2022-05-29,837028194053,South America
Automated,Automated,Power,Axiom,2022-12-26,366084112581,South America
Automated,Automated,Power,Axiom,2022-09-03,666821048710,Asia
Automated,Automated,Chargers,Large Industries,2022-06-02,488798200527,South America
Automated,Automated,Power,Fumahol,2022-09-29,157026353841,Europe
Automated,Automated,Power,Fumahol,2022-05-05,780437630661,North America
Automated,Automated,Others,Buy Yogurt,2022-04-30,234844682657,North America
Automated,Automated,Power,Pix-Vue,2022-06-28,990657679245,North America
Automated,Automated,Chargers,Axiom,2022-07-10,129788918256,North America
Automated,Automated,Lighting,Fumahol,2022-04-13,309958081075,North America
Automated,Automated,Chargers,AL'S,2023-01-17,731692166069,South America
Automated,Automated,Others,St. Vintage Hospital,2023-01-19,217274471435,Europe
Automated,Automated,Power,Buy Yogurt,2022-05-14,872393631056,South America
Automated,Automated,Chargers,Pix-Vue,2022-12-12,983681134344,South America
,Partial,Chargers,AL'S,2023-03-16,419035547483,North America
Automated,Automated,Lighting,AL'S,2022-10-01,321723479240,Europe
Automated,Automated,Chargers,St. Vintage Hospital,2022-07-15,106675459267,North America
Automated,Automated,Chargers,Zazzle.com,2023-01-10,526075712479,South America
Automated,Automated,Chargers,Zazzle.com,2022-07-03,825373575118,North America
Automated,Automated,Chargers,Fumahol,2022-12-23,573741881080,South America
Automated,Automated,Power,St. Vintage Hospital,2022-11-20,870755080771,North America
Automated,Automated,Power,Zazzle.com,2022-10-11,974569333563,Europe
Automated,Automated,Power,Pix-Vue,2022-07-16,985767779606,Asia
Automated,Automated,Others,Large Industries,2022-12-23,121528294887,South America
Automated,Automated,Power,St. Vintage Hospital,2022-11-29,645293595981,Europe
Automated,Automated,Others,AL'S,2023-03-01,499423423021,South America
Automated,Automated,Chargers,St. Vintage Hospital,2023-03-08,820969574077,North America
Automated,Automated,Lighting,St. Vintage Hospital,2022-09-20,277081626403,Asia
Automated,Automated,Chargers,Fumahol,2022-04-07,186329371493,Europe
Automated,Automated,Lighting,AL'S,2023-02-24,438351351307,North America
,Manual,Chargers,AL'S,2022-09-18,923571373417,Asia
Automated,Automated,Lighting,Zazzle.com,2022-04-11,418983939015,South America
Automated,Automated,Others,Large Industries,2023-03-02,921307710027,South America
Automated,Automated,Chargers,AL'S,2022-09-10,798595067602,North America
Automated,Automated,Chargers,Fumahol,2022-10-09,427321523529,North America
Automated,Automated,Lighting,Zazzle.com,2022-11-24,308528061952,South America
Automated,Automated,Chargers,Zazzle.com,2022-06-16,929970123634,North America
Automated,Automated,Power,Fumahol,2022-06-28,197993291235,South America
Automated,Automated,Power,Large Industries,2022-09-07,366684460330,South America
Automated,Automated,Lighting,Zazzle.com,2022-08-14,113087233883,Europe
,Manual,Others,AL'S,2023-01-31,122950425967,North America
Automated,Automated,Others,Axiom,2023-02-27,604262302986,North America
Automated,Automated,Power,Zazzle.com,2022-06-16,830541706358,North America
Automated,Automated,Power,Axiom,2022-06-09,698730557037,North America
Automated,Automated,Others,Axiom,2023-03-04,245515824055,North America
,Manual,Lighting,AL'S,2022-05-10,398319467158,Asia
Automated,Automated,Others,Large Industries,2022-05-29,553645723916,Europe
Automated,Automated,Power,Axiom,2022-07-04,526487900611,South America
,Manual,Chargers,St. Vintage Hospital,2023-02-26,519963282438,North America
Automated,Automated,Lighting,AL'S,2023-01-01,281268421395,Europe
Automated,Automated,Lighting,Fumahol,2022-07-06,186751570427,Asia
Automated,Automated,Lighting,Zazzle.com,2022-05-28,837295953330,North America
Automated,Automated,Lighting,Axiom,2022-10-30,323639008800,Europe
Automated,Automated,Power,Pix-Vue,2022-09-06,454956538401,South America
Automated,Automated,Chargers,Large Industries,2023-01-21,927027821197,Asia
Automated,Automated,Lighting,Zazzle.com,2022-10-14,567318765107,Asia
Automated,Automated,Power,AL'S,2022-09-02,411097631106,South America
Automated,Automated,Power,Pix-Vue,2022-12-17,153993757030,Europe
Automated,Automated,Chargers,Axiom,2022-05-03,351861468377,South America
Automated,Automated,Others,AL'S,2023-01-02,710875880705,South America
Automated,Automated,Others,AL'S,2022-08-29,560874804188,South America
Automated,Automated,Chargers,Zazzle.com,2023-01-08,837035942429,South America
Automated,Automated,Chargers,AL'S,2022-08-04,563601571105,South America
Automated,Automated,Power,St. Vintage Hospital,2022-09-10,791451786552,Europe
Automated,Automated,Others,Axiom,2023-02-22,759244952367,South America
Automated,Automated,Power,Zazzle.com,2022-08-16,867531527087,North America
Automated,Automated,Chargers,Fumahol,2022-09-15,716561207216,Europe
Automated,Automated,Others,Pix-Vue,2022-09-23,720825099392,South America
Automated,Automated,Lighting,Fumahol,2022-07-23,536750787998,South America
Automated,Automated,Lighting,St. Vintage Hospital,2022-11-12,483958869855,South America
Automated,Automated,Chargers,Fumahol,2023-03-19,792266599561,South America
Automated,Automated,Lighting,Fumahol,2022-04-13,621523300021,North America
Automated,Automated,Chargers,Fumahol,2022-07-24,676759582368,Europe
Automated,Automated,Lighting,Zazzle.com,2023-01-14,711554907326,North America
Automated,Automated,Power,Pix-Vue,2022-10-21,107269165334,Asia
Automated,Automated,Chargers,Pix-Vue,2022-06-17,686900761886,Asia
Automated,Automated,Chargers,Buy Yogurt,2023-01-28,697551350348,Asia
Automated,Automated,Power,Pix-Vue,2022-04-02,130894218490,Asia
Automated,Automated,Power,Buy Yogurt,2022-04-25,143350843329,North America
Automated,Automated,Chargers,Pix-Vue,2022-06-28,149802697199,South America
Automated,Automated,Power,AL'S,2022-04-27,162220513601,South America
Automated,Automated,Power,Zazzle.com,2022-07-07,298282148353,North America
Automated,Automated,Power,Axiom,2023-02-03,944083197800,North America
Automated,Automated,Chargers,Pix-Vue,2022-10-09,787100266656,Asia
Automated,Automated,Others,Buy Yogurt,2022-05-16,693655485572,Asia
Automated,Automated,Others,Zazzle.com,2022-10-29,718082529570,Europe
Automated,Automated,Chargers,St. Vintage Hospital,2022-06-07,696391462951,North America
Automated,Automated,Lighting,Large Industries,2023-01-21,396306931186,Asia
Automated,Automated,Others,Buy Yogurt,2023-02-14,732578579994,Asia
Automated,Automated,Power,Buy Yogurt,2022-10-30,669276149657,Asia
Automated,Automated,Chargers,AL'S,2023-03-24,713781081609,North America
Automated,Automated,Chargers,Fumahol,2022-09-21,722933322895,Europe
Automated,Automated,Others,Axiom,2023-03-02,620111228877,Asia
Automated,Automated,Lighting,Axiom,2022-08-09,412283987142,South America
Automated,Automated,Others,Fumahol,2022-05-19,911023623651,South America
Automated,Automated,Lighting,Zazzle.com,2022-08-17,181272058592,Asia
Automated,Automated,Chargers,Fumahol,2022-06-02,793219290895,Europe
,Manual,Chargers,Zazzle.com,2023-01-06,370864668059,South America
Automated,Automated,Others,AL'S,2022-08-13,647599975938,Europe
Automated,Automated,Power,Zazzle.com,2022-07-26,738898468551,Europe
Automated,Automated,Others,Fumahol,2022-12-29,315960916217,North America
Automated,Automated,Chargers,Buy Yogurt,2022-11-02,770900204511,North America
,Manual,Chargers,AL'S,2022-12-15,217584940962,Europe
Automated,Automated,Chargers,AL'S,2023-01-25,322788402567,South America
Automated,Automated,Chargers,St. Vintage Hospital,2022-05-04,663275952133,South America
Automated,Automated,Power,St. Vintage Hospital,2022-05-23,494938363730,South America
,Manual,Power,Large Industries,2022-10-23,688528952776,Europe
Automated,Automated,Lighting,St. Vintage Hospital,2022-09-02,846974118354,South America
Automated,Automated,Power,Axiom,2022-09-30,961511970652,Asia
Automated,Automated,Lighting,Buy Yogurt,2023-02-11,491785862616,South America
Automated,Automated,Chargers,AL'S,2022-11-15,339322793048,Asia
Automated,Automated,Others,AL'S,2022-10-06,908731598772,South America
Automated,Automated,Lighting,AL'S,2023-01-31,291245448550,North America
Automated,Automated,Power,St. Vintage Hospital,2022-05-14,186361099601,North America
Automated,Automated,Chargers,Buy Yogurt,2022-07-17,177186639798,Europe
Automated,Automated,Power,St. Vintage Hospital,2023-03-17,647591468073,North America
Automated,Automated,Others,St. Vintage Hospital,2022-05-08,214596939123,North America
Automated,Automated,Chargers,St. Vintage Hospital,2022-08-29,952396421192,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-06-30,869721709974,North America
Automated,Automated,Lighting,Axiom,2023-01-28,440839249328,Europe
Automated,Automated,Others,Fumahol,2023-01-04,102584375438,Europe
Automated,Automated,Lighting,AL'S,2023-02-15,873735106543,South America
Automated,Automated,Lighting,Large Industries,2023-02-08,781874942001,South America
Automated,Automated,Lighting,Axiom,2022-08-03,529466601710,North America
Automated,Automated,Others,Buy Yogurt,2022-04-21,209792540601,South America
Automated,Automated,Lighting,Zazzle.com,2023-02-06,145046192611,Europe
Automated,Automated,Chargers,AL'S,2023-02-19,397009559091,North America
Automated,Automated,Power,Large Industries,2022-09-06,167112007934,Asia
Automated,Automated,Others,Large Industries,2022-07-02,672377247791,South America
Automated,Automated,Lighting,Buy Yogurt,2022-06-15,327689389438,Europe
Automated,Automated,Chargers,Zazzle.com,2022-10-02,751750988522,South America
Automated,Automated,Power,Fumahol,2022-05-30,105816684620,North America
Automated,Automated,Chargers,Large Industries,2022-08-13,286138073288,North America
Automated,Automated,Power,Buy Yogurt,2022-04-28,108746533318,South America
Automated,Automated,Chargers,Axiom,2022-06-02,777641885885,North America
Automated,Automated,Chargers,Buy Yogurt,2022-06-22,871085826821,South America
Automated,Automated,Chargers,AL'S,2022-09-16,437002190811,South America
Automated,Automated,Others,Fumahol,2022-04-24,865305259171,South America
Automated,Automated,Power,Fumahol,2022-07-18,750974484005,South America
Automated,Automated,Lighting,AL'S,2023-01-23,145268641547,North America
Automated,Automated,Others,Pix-Vue,2023-03-03,362127878032,Europe
Automated,Automated,Others,Fumahol,2022-10-20,331026976892,South America
,Manual,Others,AL'S,2023-01-10,792594517277,North America
Automated,Automated,Power,Buy Yogurt,2023-01-18,223990953102,Europe
Automated,Automated,Chargers,AL'S,2022-06-22,729072195058,South America
Automated,Automated,Chargers,Fumahol,2023-01-21,716920923446,North America
Automated,Automated,Others,AL'S,2022-08-07,273742729767,Europe
Automated,Automated,Others,Buy Yogurt,2022-05-11,477434556634,North America
Automated,Automated,Others,St. Vintage Hospital,2023-01-09,180203588561,North America
Automated,Automated,Power,Buy Yogurt,2022-05-26,165670111445,Europe
,Partial,Lighting,Pix-Vue,2023-03-24,556142530376,Europe
,Partial,Lighting,AL'S,2022-04-13,692964074182,South America
Automated,Automated,Lighting,Axiom,2022-10-01,456048479772,South America
Automated,Automated,Power,Pix-Vue,2022-06-15,332167084248,South America
Automated,Automated,Lighting,Fumahol,2022-07-12,147737004227,North America
Automated,Automated,Power,Axiom,2022-06-30,729703316678,Europe
Automated,Automated,Power,Axiom,2022-11-30,191281109774,Europe
Automated,Automated,Others,Fumahol,2022-09-16,400237406540,Europe
Automated,Automated,Chargers,Large Industries,2022-08-09,693041887416,Europe
Automated,Automated,Lighting,Large Industries,2022-10-27,855044939196,Asia
Automated,Automated,Power,Zazzle.com,2023-03-13,413532518566,Asia
Automated,Automated,Others,AL'S,2023-02-11,650774904800,Asia
Automated,Automated,Lighting,Zazzle.com,2022-07-15,973575265686,South America
,Partial,Power,Fumahol,2022-10-29,158458204230,Asia
Automated,Automated,Power,Axiom,2023-03-13,478574052109,North America
,Manual,Power,Zazzle.com,2022-05-01,634965510688,North America
Automated,Automated,Lighting,Axiom,2022-08-10,595341733746,Europe
Automated,Automated,Chargers,AL'S,2022-05-17,991290411508,South America
Automated,Automated,Power,Fumahol,2022-12-25,290232805514,Europe
Automated,Automated,Others,Fumahol,2022-05-17,953190703787,Asia
,Manual,Others,Axiom,2023-02-08,201282539213,Europe
Automated,Automated,Lighting,St. Vintage Hospital,2022-08-28,631923443615,Europe
,Partial,Lighting,Fumahol,2022-08-07,661340325173,Asia
Automated,Automated,Others,Buy Yogurt,2022-06-08,271897111063,Europe
Automated,Automated,Power,St. Vintage Hospital,2023-01-29,748006615196,South America
Automated,Automated,Others,Large Industries,2023-01-25,770345187168,Europe
Automated,Automated,Power,Zazzle.com,2022-12-28,737649919934,Asia
Automated,Automated,Power,Axiom,2022-04-07,673110995516,South America
Automated,Automated,Power,AL'S,2023-01-18,634429622032,Europe
Automated,Automated,Others,Buy Yogurt,2023-01-21,447670285519,Europe
Automated,Automated,Power,Zazzle.com,2022-08-26,205768614266,Europe
Automated,Automated,Power,AL'S,2023-01-28,722631218259,Europe
Automated,Automated,Others,Large Industries,2022-08-27,595108711213,North America
Automated,Automated,Chargers,Axiom,2022-04-25,350520722974,South America
,Manual,Power,Pix-Vue,2022-09-19,854829453449,South America
Automated,Automated,Others,Fumahol,2022-09-27,809439938010,Europe
Automated,Automated,Chargers,Large Industries,2022-12-12,797176913239,Europe
Automated,Automated,Power,Buy Yogurt,2023-01-01,355718905885,Asia
Automated,Automated,Power,Pix-Vue,2022-12-01,180159089338,Asia
Automated,Automated,Chargers,Pix-Vue,2022-08-27,739070420869,Europe
Automated,Automated,Power,Zazzle.com,2022-08-20,841301332971,Europe
Automated,Automated,Lighting,Pix-Vue,2022-06-16,230336609849,Asia
Automated,Automated,Chargers,Pix-Vue,2022-11-10,746814390144,Europe
Automated,Automated,Power,Fumahol,2022-12-05,461677947228,Europe
Automated,Automated,Others,Buy Yogurt,2022-05-06,506742993277,South America
Automated,Automated,Chargers,Fumahol,2023-03-23,140855758947,North America
Automated,Automated,Chargers,St. Vintage Hospital,2023-03-05,753992354829,Europe
Automated,Automated,Power,St. Vintage Hospital,2022-05-19,221903462635,Asia
Automated,Automated,Power,St. Vintage Hospital,2022-10-30,413258412661,North America
Automated,Automated,Power,St. Vintage Hospital,2022-10-03,910157003243,Asia
Automated,Automated,Chargers,Pix-Vue,2023-02-17,820949902396,North America
Automated,Automated,Others,AL'S,2023-01-08,105259713151,South America
Automated,Automated,Power,Large Industries,2022-10-25,710301656357,Europe
Automated,Automated,Others,Fumahol,2023-01-07,713440586267,Europe
Automated,Automated,Power,AL'S,2023-03-18,634168016227,Asia
Automated,Automated,Lighting,AL'S,2022-06-18,469628768066,South America
,Partial,Power,Buy Yogurt,2022-09-24,665508382245,North America
Automated,Automated,Power,Fumahol,2022-08-23,708641323261,Asia
Automated,Automated,Chargers,St. Vintage Hospital,2022-05-21,166453783803,North America
Automated,Automated,Power,St. Vintage Hospital,2023-02-01,379689725120,North America
Automated,Automated,Others,Fumahol,2023-02-21,362774883683,North America
Automated,Automated,Chargers,Pix-Vue,2022-08-09,372719295428,Asia
Automated,Automated,Chargers,Buy Yogurt,2023-02-21,180166128591,Europe
Automated,Automated,Chargers,Pix-Vue,2022-05-16,961698750228,Europe
Automated,Automated,Others,St. Vintage Hospital,2023-02-09,742033828573,Europe
Automated,Automated,Lighting,St. Vintage Hospital,2023-01-05,145269780476,North America
Automated,Automated,Lighting,Buy Yogurt,2022-11-22,510662189033,North America
Automated,Automated,Others,Large Industries,2023-03-02,150800350129,North America
Automated,Automated,Others,Zazzle.com,2022-06-02,340097922834,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-10-13,312241740483,Europe
Automated,Automated,Power,Fumahol,2023-03-25,259893875782,South America
Automated,Automated,Power,AL'S,2022-04-10,833872655191,South America
Automated,Automated,Chargers,Large Industries,2022-10-29,957247609729,North America
Automated,Automated,Chargers,Buy Yogurt,2022-06-02,740231607167,North America
Automated,Automated,Lighting,Buy Yogurt,2022-11-10,703233907053,South America
Automated,Automated,Lighting,St. Vintage Hospital,2022-06-26,897481158769,Europe
Automated,Automated,Others,Fumahol,2022-10-07,166079190786,South America
Automated,Automated,Others,Axiom,2022-11-02,888487332388,South America
Automated,Automated,Others,Pix-Vue,2022-05-02,875421659046,North America
Automated,Automated,Power,Axiom,2022-07-16,803242917285,North America
Automated,Automated,Others,St. Vintage Hospital,2022-08-17,346556033321,North America
Automated,Automated,Others,Axiom,2022-12-04,118243534387,Asia
Automated,Automated,Power,Buy Yogurt,2022-06-25,866618673559,South America
Automated,Automated,Power,Zazzle.com,2022-06-30,384080604866,Asia
Automated,Automated,Others,AL'S,2022-05-17,356379328063,Europe
Automated,Automated,Lighting,AL'S,2022-04-26,951524903812,South America
Automated,Automated,Power,Large Industries,2022-12-04,166965389242,South America
Automated,Automated,Others,Fumahol,2022-06-06,382427671733,South America
Automated,Automated,Others,AL'S,2022-11-23,244739748183,North America
Automated,Automated,Others,AL'S,2022-08-19,703254641815,Europe
Automated,Automated,Others,Large Industries,2022-05-24,592273847960,North America
Automated,Automated,Power,AL'S,2022-07-14,941885251645,Asia
Automated,Automated,Power,AL'S,2022-07-05,204865259065,Europe
Automated,Automated,Power,Zazzle.com,2022-12-14,141962914542,Europe
Automated,Automated,Power,Large Industries,2022-04-18,635264011730,Asia
Automated,Automated,Others,Zazzle.com,2022-10-08,229211350364,Europe
Automated,Automated,Others,St. Vintage Hospital,2022-04-18,867121033096,South America
Automated,Automated,Chargers,Fumahol,2022-04-19,948761648524,Asia
Automated,Automated,Chargers,AL'S,2022-12-27,438217740568,Asia
Automated,Automated,Others,St. Vintage Hospital,2022-11-15,458524487864,Europe
Automated,Automated,Others,Fumahol,2022-06-13,629476180484,South America
Automated,Automated,Lighting,Axiom,2023-01-07,962596211419,North America
Automated,Automated,Others,Large Industries,2022-09-04,418218173666,North America
Automated,Automated,Others,Pix-Vue,2022-08-03,965543298438,North America
Automated,Automated,Others,AL'S,2022-06-05,117041954930,Europe
Automated,Automated,Power,Axiom,2023-01-03,263136239643,Asia
Automated,Automated,Others,Pix-Vue,2022-06-23,407915111650,North America
Automated,Automated,Chargers,St. Vintage Hospital,2022-04-04,148617615973,North America
Automated,Automated,Chargers,St. Vintage Hospital,2022-11-27,899699230802,Europe
,Manual,Lighting,Large Industries,2022-09-04,774328316896,Asia
Automated,Automated,Chargers,Large Industries,2023-01-23,667719152941,North America
